point_key,point_label,operator_key,tso_eic_code,operator_label,direction_key,valid_from,valid_to,has_data,is_virtualized_commercially,virtualized_commercially_since,is_virtualized_operationally,virtualized_operationally_since,is_pipe_in_pipe,related_operators,related_points,pipe_in_pipe_with_tso_key,pipe_in_pipe_with_tso_label,is_double_reporting,double_reporting_with_tso_key,double_reporting_with_tso_label,tso_item_identifier,tp_tso_item_label,tp_tso_valid_from,tp_tso_valid_to,tp_tso_remarks,tp_tso_conversion_factor,tp_rmk_grid_conversion_factor_capacity_default,tp_tso_gcv_min,tp_tso_gcv_max,tp_tso_gcv_remarks,tp_tso_gcv_unit,tp_tso_entry_exit_type,multi_annual_contracts_is_available,multi_annual_contracts_remarks,annual_contracts_is_available,annual_contracts_remarks,half_annual_contracts_is_available,half_annual_contracts_remarks,quarterly_contracts_is_available,quarterly_contracts_remarks,monthly_contracts_is_available,monthly_contracts_remarks,daily_contracts_is_available,daily_contracts_remarks,day_ahead_contracts_is_available,day_ahead_contracts_remarks,available_contracts_remarks,sentence_cmp_unsuccessful,sentence_cmp_unavailable,sentence_cmp_auction,sentence_cmp_made_available,last_update_date_time,is_invalid,is_cam_relevant,is_cmp_relevant,booking_platform_key,booking_platform_label,booking_platform_url,virtual_reverse_flow,virtual_reverse_flow_remark,t_so_country,t_so_balancing_zone,cross_border_point_type,e_u_relationship,connected_operators,adjacent_tso_eic,adjacent_operator_key,adjacent_country,point_type,id_point_type,adjacent_zones,id,data_set,region,adjacent_region,url
UGS-00301,Wolfersberg UGS,DE-TSO-0010,21X-DE-A-A0A0A-A,bayernets,entry,,,True,False,,False,,False,,,,,,,,21Z000000000444J,WolfersbergUGS,2013-01-01,2099-12-31,,1.000000,,11.100000,,,kWh/m³,,False,,True,"Annual contracts are available at all points of bayernets except the point RC Lindau. For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September.",False,,True,,True,,True,,True,,"For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. At the point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT) the CMP measures of 2.2 ff Annex I REG 715/2009 are not applicable, because the measures only apply if firm capacities are sold at the respective point. At the point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT) only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.",2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Bayerngas,                ,DE-SSO-0005,DE,Storage point,6,,5DE-TSO-0010UGS-00301entryDE-SSO-0005,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00316,Speicher Fronhofen,DE-TSO-0014,21X000000001163D,terranets bw,entry,,,True,False,,False,,False,,,,,,,,21Z000000000402Z,Speicher Fronhofen,2010-10-01,2099-12-31,,1.000000,,11.300000,,,kWh/Nm³,,False,,True,auction,False,,True,auction,True,auction,True,auction,True,auction,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0014UGS-00316entryDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00487,Speicher Reckrod,DE-TSO-0014,21X000000001163D,terranets bw,entry,,,True,False,,False,,False,,,,,,,,21Z9287236746296,Speicher Reckrod,2022-01-01,2099-12-31,,1.000000,,11.300000,,,kWh/Nm³,,False,,True,auction,False,,True,auction,True,auction,True,auction,True,auction,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0014UGS-00487entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,exit,,,True,False,,False,,False,,,,,,,,21Z0000000000155,Eynatten 1,2000-01-01,2022-03-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,BE,BeLux,Cross-Border EU|EU,within EU,GASCADE,21X-DE-H-A0A0A-L,DE-TSO-0001,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5BE-TSO-0001ITP-00112exitDE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Z0000000000155,Eynatten 1,2000-01-01,2022-03-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,BE,BeLux,Cross-Border EU|EU,within EU,GASCADE,21X-DE-H-A0A0A-L,DE-TSO-0001,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5BE-TSO-0001ITP-00112entryDE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00542,VIP Belgium - NCG,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Z000000000497Z,Eynatten 2/VIP Belgium-NCG,2019-07-01,2022-03-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,BE,BeLux,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5BE-TSO-0001ITP-00542entryDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00542,VIP Belgium - NCG,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,exit,,,True,False,,False,,False,,,,,,,,21Z000000000497Z,Eynatten 2/VIP Belgium-NCG,2019-07-01,2022-03-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,BE,BeLux,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5BE-TSO-0001ITP-00542exitDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00228,RC Basel,CH-DSO-0001,                ,GVM,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,TNBW,21X000000001163D,DE-TSO-0014,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-DSO-0001ITP-00228entryDE-TSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00228,RC Basel,CH-DSO-0001,                ,GVM,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,TNBW,21X000000001163D,DE-TSO-0014,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-DSO-0001ITP-00228exitDE-TSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00229,RC Thayngen-Fallentor,CH-DSO-0002,                ,Erdgas Ostschweiz,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,TNBW,21X000000001163D,DE-TSO-0014,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-DSO-0002ITP-00229entryDE-TSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00229,RC Thayngen-Fallentor,CH-DSO-0002,                ,Erdgas Ostschweiz,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,TNBW,21X000000001163D,DE-TSO-0014,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-DSO-0002ITP-00229exitDE-TSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00294,Wallbach,CH-TSO-0001,                ,Swissgas,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,Fluxys TENP GmbH,21X000000001133M,DE-TSO-0007,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-TSO-0001ITP-00294entryDE-TSO-0007,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00294,Wallbach,CH-TSO-0002,                ,FluxSwiss,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,Fluxys TENP GmbH,21X000000001133M,DE-TSO-0007,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-TSO-0002ITP-00294entryDE-TSO-0007,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00294,Wallbach,CH-TSO-0002,                ,FluxSwiss,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,CH,Switzerland,Cross-Border EU|Non-EU,between EU and Non-EU,Fluxys TENP GmbH,21X000000001133M,DE-TSO-0007,DE,Cross-Border Transmission IP between EU and Non-EU,14,DE THE BZ,5CH-TSO-0002ITP-00294exitDE-TSO-0007,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
